day_index,day_of_week,is_weekend,hour,time_window,mins_to_next_train,is_festival,zone_id,zone_type,base_capacity,historical_station_flow_anchor,estimated_zone_flow,crowd_score,crowd_level,data_status
15,0,0,11,11:00-12:00,9,0,PF5,platform,600,38983,6016,43.33,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,11,11:00-12:00,7,0,PF11,platform,600,38983,5730,36.56,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,11,11:00-12:00,9,0,FOB_CENTRAL,bridge,280,38983,7448,53.78,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,11,11:00-12:00,2,0,FOB_SOUTH,bridge,280,38983,7222,52.65,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,11,11:00-12:00,2,0,EAST_SKYWALK,bridge,280,38983,5383,38.25,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,11,11:00-12:00,15,0,STAIRS_SOUTH,staircase,150,38983,6990,51.27,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,12,12:00-13:00,4,0,PF5,platform,600,34360,5689,35.33,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,12,12:00-13:00,5,0,PF11,platform,600,34360,5418,33.29,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,12,12:00-13:00,5,0,FOB_CENTRAL,bridge,280,34360,7044,39.11,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,12,12:00-13:00,12,0,FOB_SOUTH,bridge,280,34360,5555,36.82,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,12,12:00-13:00,15,0,EAST_SKYWALK,bridge,280,34360,4141,26.5,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,12,12:00-13:00,7,0,STAIRS_SOUTH,staircase,150,34360,6161,42.13,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,13,13:00-14:00,5,0,PF5,platform,600,32337,5354,25.42,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,13,13:00-14:00,15,0,PF11,platform,600,32337,4753,28.64,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,13,13:00-14:00,5,0,FOB_CENTRAL,bridge,280,32337,6629,39.31,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,13,13:00-14:00,4,0,FOB_SOUTH,bridge,280,32337,5609,31.44,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,13,13:00-14:00,12,0,EAST_SKYWALK,bridge,280,32337,3897,25.61,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,13,13:00-14:00,15,0,STAIRS_SOUTH,staircase,150,32337,5798,35.39,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,14,14:00-15:00,5,0,PF5,platform,600,31476,5212,22.93,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,14,14:00-15:00,9,0,PF11,platform,600,31476,4626,28.27,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,14,14:00-15:00,5,0,FOB_CENTRAL,bridge,280,31476,6453,38.15,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,14,14:00-15:00,4,0,FOB_SOUTH,bridge,280,31476,5460,28.01,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,14,14:00-15:00,4,0,EAST_SKYWALK,bridge,280,31476,4070,25.43,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,14,14:00-15:00,5,0,STAIRS_SOUTH,staircase,150,31476,6056,38.66,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,15,15:00-16:00,7,0,PF5,platform,600,33205,5124,30.49,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,15,15:00-16:00,15,0,PF11,platform,600,33205,4880,31.93,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,15,15:00-16:00,15,0,FOB_CENTRAL,bridge,280,33205,6344,35.24,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,15,15:00-16:00,4,0,FOB_SOUTH,bridge,280,33205,5760,36.28,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,15,15:00-16:00,2,0,EAST_SKYWALK,bridge,280,33205,4585,28.16,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,15,15:00-16:00,7,0,STAIRS_SOUTH,staircase,150,33205,5954,36.88,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,16,16:00-17:00,5,0,PF5,platform,600,36669,6072,46.28,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,16,16:00-17:00,5,0,PF11,platform,600,36669,5782,37.15,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,16,16:00-17:00,5,0,FOB_CENTRAL,bridge,280,36669,7517,51.84,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,16,16:00-17:00,5,0,FOB_SOUTH,bridge,280,36669,6361,46.47,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,16,16:00-17:00,7,0,EAST_SKYWALK,bridge,280,36669,4419,26.52,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,16,16:00-17:00,12,0,STAIRS_SOUTH,staircase,150,36669,6575,39.2,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,17,17:00-18:00,2,0,PF5,platform,600,44761,7915,62.28,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,17,17:00-18:00,12,0,PF11,platform,600,44761,6579,53.4,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,17,17:00-18:00,15,0,FOB_CENTRAL,bridge,280,44761,8552,69.0,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,17,17:00-18:00,5,0,FOB_SOUTH,bridge,280,44761,7764,65.08,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,17,17:00-18:00,15,0,EAST_SKYWALK,bridge,280,44761,5395,46.75,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,17,17:00-18:00,4,0,STAIRS_SOUTH,staircase,150,44761,8611,72.84,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,18,18:00-19:00,15,0,PF5,platform,600,54869,8468,79.62,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,18,18:00-19:00,9,0,PF11,platform,600,54869,8064,79.44,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,18,18:00-19:00,2,0,FOB_CENTRAL,bridge,280,54869,12013,98.0,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,18,18:00-19:00,4,0,FOB_SOUTH,bridge,280,54869,9518,92.03,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,18,18:00-19:00,9,0,EAST_SKYWALK,bridge,280,54869,6613,66.81,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,18,18:00-19:00,7,0,STAIRS_SOUTH,staircase,150,54869,9839,96.17,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,19,19:00-20:00,9,0,PF5,platform,600,53423,8245,77.33,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,19,19:00-20:00,15,0,PF11,platform,600,53423,7852,72.57,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,19,19:00-20:00,9,0,FOB_CENTRAL,bridge,280,53423,10207,94.05,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,19,19:00-20:00,15,0,FOB_SOUTH,bridge,280,53423,8637,81.22,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,19,19:00-20:00,15,0,EAST_SKYWALK,bridge,280,53423,6439,58.34,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,19,19:00-20:00,4,0,STAIRS_SOUTH,staircase,150,53423,10278,93.96,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,20,20:00-21:00,4,0,PF5,platform,600,41289,6837,49.85,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,20,20:00-21:00,9,0,PF11,platform,600,41289,6069,41.6,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,20,20:00-21:00,7,0,FOB_CENTRAL,bridge,280,41289,7889,66.64,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,20,20:00-21:00,5,0,FOB_SOUTH,bridge,280,41289,7162,59.85,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,20,20:00-21:00,12,0,EAST_SKYWALK,bridge,280,41289,4976,40.78,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,20,20:00-21:00,4,0,STAIRS_SOUTH,staircase,150,41289,7943,65.9,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,21,21:00-22:00,7,0,PF5,platform,600,29162,4500,22.34,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,21,21:00-22:00,9,0,PF11,platform,600,29162,4286,14.96,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,21,21:00-22:00,7,0,FOB_CENTRAL,bridge,280,29162,5572,24.09,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,21,21:00-22:00,9,0,FOB_SOUTH,bridge,280,29162,4715,23.68,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,21,21:00-22:00,7,0,EAST_SKYWALK,bridge,280,29162,3515,18.84,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
15,0,0,21,21:00-22:00,12,0,STAIRS_SOUTH,staircase,150,29162,5229,28.68,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,8,08:00-09:00,9,0,PF5,platform,600,46473,7196,54.89,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,8,08:00-09:00,9,0,PF11,platform,600,46473,6854,57.64,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,8,08:00-09:00,15,0,FOB_CENTRAL,bridge,280,46473,8910,71.32,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,8,08:00-09:00,4,0,FOB_SOUTH,bridge,280,46473,8089,70.33,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,8,08:00-09:00,2,0,EAST_SKYWALK,bridge,280,46473,6440,51.68,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,8,08:00-09:00,4,0,STAIRS_SOUTH,staircase,150,46473,8971,74.83,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,9,09:00-10:00,7,0,PF5,platform,600,52261,8093,76.29,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,9,09:00-10:00,4,0,PF11,platform,600,52261,8269,75.72,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,9,09:00-10:00,5,0,FOB_CENTRAL,bridge,280,52261,10750,95.46,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,9,09:00-10:00,15,0,FOB_SOUTH,bridge,280,52261,8478,78.13,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,9,09:00-10:00,15,0,EAST_SKYWALK,bridge,280,52261,6320,56.76,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,9,09:00-10:00,12,0,STAIRS_SOUTH,staircase,150,52261,9403,87.85,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,10,10:00-11:00,4,0,PF5,platform,600,47359,7868,69.52,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,10,10:00-11:00,15,0,PF11,platform,600,47359,6984,62.01,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,10,10:00-11:00,2,0,FOB_CENTRAL,bridge,280,47359,10404,93.47,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,10,10:00-11:00,12,0,FOB_SOUTH,bridge,280,47359,7683,57.24,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,10,10:00-11:00,7,0,EAST_SKYWALK,bridge,280,47359,5727,52.56,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,10,10:00-11:00,5,0,STAIRS_SOUTH,staircase,150,47359,9142,78.05,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,11,11:00-12:00,9,0,PF5,platform,600,38983,6037,41.1,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,11,11:00-12:00,12,0,PF11,platform,600,38983,5749,45.35,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,11,11:00-12:00,4,0,FOB_CENTRAL,bridge,280,38983,8019,62.34,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,11,11:00-12:00,12,0,FOB_SOUTH,bridge,280,38983,6324,46.33,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,11,11:00-12:00,7,0,EAST_SKYWALK,bridge,280,38983,4714,32.91,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,11,11:00-12:00,5,0,STAIRS_SOUTH,staircase,150,38983,7525,52.27,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,12,12:00-13:00,2,0,PF5,platform,600,34360,6097,41.04,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,12,12:00-13:00,5,0,PF11,platform,600,34360,5437,29.48,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,12,12:00-13:00,12,0,FOB_CENTRAL,bridge,280,34360,6587,39.38,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,12,12:00-13:00,7,0,FOB_SOUTH,bridge,280,34360,5574,39.39,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,12,12:00-13:00,2,0,EAST_SKYWALK,bridge,280,34360,4761,35.14,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,12,12:00-13:00,4,0,STAIRS_SOUTH,staircase,150,34360,6633,42.16,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,13,13:00-14:00,4,0,PF5,platform,600,32337,5373,29.41,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,13,13:00-14:00,12,0,PF11,platform,600,32337,4769,25.51,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,13,13:00-14:00,7,0,FOB_CENTRAL,bridge,280,32337,6200,36.57,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,13,13:00-14:00,15,0,FOB_SOUTH,bridge,280,32337,5246,27.02,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,13,13:00-14:00,9,0,EAST_SKYWALK,bridge,280,32337,3911,21.75,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,13,13:00-14:00,15,0,STAIRS_SOUTH,staircase,150,32337,5818,28.65,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,14,14:00-15:00,9,0,PF5,platform,600,31476,4874,24.63,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,14,14:00-15:00,9,0,PF11,platform,600,31476,4642,23.44,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,14,14:00-15:00,5,0,FOB_CENTRAL,bridge,280,31476,6475,36.51,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,14,14:00-15:00,7,0,FOB_SOUTH,bridge,280,31476,5106,29.4,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,14,14:00-15:00,7,0,EAST_SKYWALK,bridge,280,31476,3806,19.4,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,14,14:00-15:00,5,0,STAIRS_SOUTH,staircase,150,31476,6076,34.75,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,15,15:00-16:00,5,0,PF5,platform,600,33205,5517,36.28,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,15,15:00-16:00,12,0,PF11,platform,600,33205,4897,26.18,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,15,15:00-16:00,4,0,FOB_CENTRAL,bridge,280,33205,6830,39.79,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,15,15:00-16:00,9,0,FOB_SOUTH,bridge,280,33205,5387,33.26,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,15,15:00-16:00,9,0,EAST_SKYWALK,bridge,280,33205,4016,23.61,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,15,15:00-16:00,7,0,STAIRS_SOUTH,staircase,150,33205,5974,35.63,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,16,16:00-17:00,4,0,PF5,platform,600,36669,6092,43.44,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,16,16:00-17:00,9,0,PF11,platform,600,36669,5408,37.98,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,16,16:00-17:00,7,0,FOB_CENTRAL,bridge,280,36669,7030,47.16,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,16,16:00-17:00,2,0,FOB_SOUTH,bridge,280,36669,6816,49.36,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,16,16:00-17:00,7,0,EAST_SKYWALK,bridge,280,36669,4434,29.64,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,16,16:00-17:00,7,0,STAIRS_SOUTH,staircase,150,36669,6598,45.78,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,17,17:00-18:00,9,0,PF5,platform,600,44761,6931,53.46,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,17,17:00-18:00,9,0,PF11,platform,600,44761,6601,57.05,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,17,17:00-18:00,12,0,FOB_CENTRAL,bridge,280,44761,8582,71.82,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,17,17:00-18:00,2,0,FOB_SOUTH,bridge,280,44761,8320,73.72,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,17,17:00-18:00,5,0,EAST_SKYWALK,bridge,280,44761,5808,48.67,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,17,17:00-18:00,7,0,STAIRS_SOUTH,staircase,150,44761,8053,65.1,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,18,18:00-19:00,2,0,PF5,platform,600,54869,9736,91.37,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,18,18:00-19:00,5,0,PF11,platform,600,54869,8682,79.8,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,18,18:00-19:00,4,0,FOB_CENTRAL,bridge,280,54869,11286,98.0,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,18,18:00-19:00,2,0,FOB_SOUTH,bridge,280,54869,10199,94.21,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,18,18:00-19:00,12,0,EAST_SKYWALK,bridge,280,54869,6635,58.71,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,18,18:00-19:00,5,0,STAIRS_SOUTH,staircase,150,54869,10592,98.0,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,19,19:00-20:00,12,0,PF5,platform,600,53423,8273,77.81,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,19,19:00-20:00,15,0,PF11,platform,600,53423,7879,76.34,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,19,19:00-20:00,4,0,FOB_CENTRAL,bridge,280,53423,10989,98.0,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,19,19:00-20:00,12,0,FOB_SOUTH,bridge,280,53423,8667,81.7,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,19,19:00-20:00,7,0,EAST_SKYWALK,bridge,280,53423,6460,58.63,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,19,19:00-20:00,9,0,STAIRS_SOUTH,staircase,150,53423,9612,96.25,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,20,20:00-21:00,12,0,PF5,platform,600,41289,6394,47.61,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,20,20:00-21:00,2,0,PF11,platform,600,41289,6977,55.44,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,20,20:00-21:00,7,0,FOB_CENTRAL,bridge,280,41289,7916,57.2,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,20,20:00-21:00,4,0,FOB_SOUTH,bridge,280,41289,7186,59.13,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,20,20:00-21:00,4,0,EAST_SKYWALK,bridge,280,41289,5357,38.23,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,20,20:00-21:00,2,0,STAIRS_SOUTH,staircase,150,41289,8512,69.61,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,21,21:00-22:00,7,0,PF5,platform,600,29162,4516,18.32,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,21,21:00-22:00,5,0,PF11,platform,600,29162,4614,27.92,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,21,21:00-22:00,5,0,FOB_CENTRAL,bridge,280,29162,5999,29.34,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,21,21:00-22:00,7,0,FOB_SOUTH,bridge,280,29162,4731,27.93,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,21,21:00-22:00,15,0,EAST_SKYWALK,bridge,280,29162,3527,17.18,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
16,1,0,21,21:00-22:00,4,0,STAIRS_SOUTH,staircase,150,29162,5629,25.58,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,8,08:00-09:00,2,0,PF5,platform,600,46473,8195,69.92,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,8,08:00-09:00,15,0,PF11,platform,600,46473,6811,55.71,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,8,08:00-09:00,15,0,FOB_CENTRAL,bridge,280,46473,8855,75.29,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,8,08:00-09:00,4,0,FOB_SOUTH,bridge,280,46473,8039,64.54,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,8,08:00-09:00,4,0,EAST_SKYWALK,bridge,280,46473,5993,52.79,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,8,08:00-09:00,7,0,STAIRS_SOUTH,staircase,150,46473,8310,63.05,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,9,09:00-10:00,15,0,PF5,platform,600,52261,8043,72.59,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,9,09:00-10:00,5,0,PF11,platform,600,52261,8218,79.56,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,9,09:00-10:00,4,0,FOB_CENTRAL,bridge,280,52261,10684,98.0,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,9,09:00-10:00,4,0,FOB_SOUTH,bridge,280,52261,9040,82.01,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,9,09:00-10:00,5,0,EAST_SKYWALK,bridge,280,52261,6739,64.24,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,9,09:00-10:00,5,0,STAIRS_SOUTH,staircase,150,52261,10026,90.89,VERY HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,10,10:00-11:00,7,0,PF5,platform,600,47359,7288,60.0,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,10,10:00-11:00,4,0,PF11,platform,600,47359,7447,65.24,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,10,10:00-11:00,7,0,FOB_CENTRAL,bridge,280,47359,9024,79.95,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,10,10:00-11:00,5,0,FOB_SOUTH,bridge,280,47359,8192,76.54,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,10,10:00-11:00,7,0,EAST_SKYWALK,bridge,280,47359,5692,45.05,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,10,10:00-11:00,7,0,STAIRS_SOUTH,staircase,150,47359,8468,70.19,HIGH,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,11,11:00-12:00,2,0,PF5,platform,600,38983,6874,52.03,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,11,11:00-12:00,9,0,PF11,platform,600,38983,5714,42.31,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,11,11:00-12:00,7,0,FOB_CENTRAL,bridge,280,38983,7428,56.91,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,11,11:00-12:00,5,0,FOB_SOUTH,bridge,280,38983,6743,45.9,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,11,11:00-12:00,7,0,EAST_SKYWALK,bridge,280,38983,4685,43.02,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,11,11:00-12:00,2,0,STAIRS_SOUTH,staircase,150,38983,7987,59.82,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,12,12:00-13:00,5,0,PF5,platform,600,34360,5673,34.66,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,12,12:00-13:00,12,0,PF11,platform,600,34360,5036,26.65,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,12,12:00-13:00,4,0,FOB_CENTRAL,bridge,280,34360,7024,41.47,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,12,12:00-13:00,9,0,FOB_SOUTH,bridge,280,34360,5540,30.95,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,12,12:00-13:00,7,0,EAST_SKYWALK,bridge,280,34360,4129,27.13,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,12,12:00-13:00,5,0,STAIRS_SOUTH,staircase,150,34360,6592,43.13,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,13,13:00-14:00,12,0,PF5,platform,600,32337,4976,28.61,LOW,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,13,13:00-14:00,7,0,PF11,platform,600,32337,4739,30.63,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
17,2,0,13,13:00-14:00,5,0,FOB_CENTRAL,bridge,280,32337,6611,40.28,MODERATE,CALIBRATED_SYNTHETIC_PROTOTYPE
